Date,0,100000,200000,300000,400000,500000,600000,700000,800000,900000,1000000,1100000,1200000,1300000,1400000,1500000,1600000,1700000,1800000,1900000,2000000,2100000,2200000,2300000,2400000,2500000,2600000,2700000,2800000,2900000,3000000
3/13/2011 0:00,40645.16129,40645.16129,40645.16129,40645.16129,52174.8704,95570.1407,128976.9708,154340.5845,185383.1803,222311.465,269980.4228,310767.9972,356477.5023,402475.1043,451110.2033,503505.385,554037.9057,604508.5589,657467.1698,709529.3625,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/14/2011 0:00,38387.09677,38387.09677,38387.09677,38387.09677,52643.683,96438.51305,130516.717,156378.7682,187928.3612,225384.3368,273711.4282,314981.5522,361080.3172,407570.8796,456291.5775,508710.9878,559150.7249,609372.895,661865.8846,713121.4177,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/15/2011 0:00,36129.03226,36129.03226,36129.03226,36129.03226,53089.82045,97270.90721,131999.4824,158365.7136,190421.2561,228397.0841,277360.9625,319103.5906,365580.4919,412535.1363,461323.8354,513757.8845,564100.3445,614071.9934,666097.4084,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/16/2011 0:00,33870.96774,33870.96774,33870.96774,33870.96774,53512.94036,98066.98522,133426.1508,160301.9941,192862.1277,231349.6594,280928.0373,323132.8346,369976.4595,417365.9851,466205.8382,518645.784,568887.3877,618607.4278,670164.2712,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/17/2011 0:00,31612.90323,31612.90323,31612.90323,31612.90323,53912.71918,98826.42794,134797.5853,162188.1626,195251.2185,234241.9947,284411.7115,327068.054,374266.7006,422061.7886,470936.7104,523374.6576,573512.7277,622980.9975,674069.1925,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/18/2011 0:00,29354.83871,29354.83871,29354.83871,29354.83871,54288.85223,99548.93513,136114.6288,164024.7512,197588.7503,237074.0015,287811.0909,330908.0655,378449.7426,426621.1578,475515.8338,527944.7316,577977.478,627194.716,677815.068,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/19/2011 0:00,27096.77419,27096.77419,27096.77419,27096.77419,54641.05367,100234.2254,137378.1033,165812.2719,199874.9247,239845.5709,291125.3289,334651.7331,382524.1604,431042.9462,479942.8406,532356.478,582282.9816,631250.7983,681404.9552,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/20/2011 0:00,24838.70968,24838.70968,24838.70968,24838.70968,54969.05655,100882.0361,138588.8107,167551.2159,202109.9225,242556.5733,294353.6259,338297.9681,386488.576,435326.2434,484217.604,536610.6038,586430.7987,635151.6465,684842.0567,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/21/2011 0:00,22580.64516,22580.64516,22580.64516,22580.64516,55272.61275,101492.1238,139747.5321,169242.054,204293.9041,245206.8588,297495.2294,341845.7288,390341.6586,439470.3659,488340.2281,540708.0385,590422.6918,638899.8333,688129.7025,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/22/2011 0:00,20322.58065,20322.58065,20322.58065,22334.25059,55551.49301,102064.2634,140855.0282,170885.2366,206427.0094,247796.2568,300549.4343,345294.0209,394082.1246,443474.8466,492311.0355,544649.9202,594260.6103,642498.085,691271.3303,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/23/2011 0:00,18064.51613,18064.51613,18064.51613,22321.25843,55805.48693,102598.249,141912.0393,172481.1935,208509.3579,250324.5763,303515.5826,348641.8971,397708.7375,447339.4235,496130.5532,548437.5798,597946.6727,645949.261,694270.4642,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/24/2011 0:00,15806.45161,15806.45161,15806.45161,22298.3593,56034.40297,103093.8935,142919.2852,174030.334,210541.0484,252791.6059,306393.0635,351888.4574,401220.3082,451064.0253,499799.4976,552072.5234,601483.1473,649256.3338,697130.6916,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/25/2011 0:00,13548.3871,13548.3871,13548.3871,22265.37611,56238.06845,103551.0287,143877.4649,175533.0469,212522.1594,255197.1136,309181.3134,355032.8491,404615.6945,454648.7563,503318.7568,555556.4137,604872.4315,652422.3654,699855.6392,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/26/2011 0:00,11290.32258,11290.32258,11290.32258,22222.15059,56416.32953,103969.5052,144787.2573,176989.7006,214452.7487,257540.8469,311879.8158,358074.2665,407893.8018,458093.8796,506689.3721,558891.0491,608117.0294,655450.4836,702448.9461,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/27/2011 0:00,9032.258065,9032.258065,9032.258065,22168.54335,56569.05126,104349.1923,145649.3205,178400.6427,216332.8538,259822.5327,314488.1016,361011.9511,411053.5824,461399.7985,509912.5174,562078.3415,611219.5272,658343.8554,704914.2362,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/28/2011 0:00,6774.193548,6774.193548,6774.193548,22104.43385,56696.11751,104689.9785,146464.2923,179766.2007,218162.4916,262041.8776,317005.7487,363845.1918,414094.0358,464567.036,512989.4775,565120.292,614182.5679,661105.6601,707255.0889,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/29/2011 0:00,4516.129032,4516.129032,4516.129032,22029.72042,56797.43103,104991.7709,147232.7898,181086.6814,219941.6585,264198.5676,319432.3823,366573.3246,417014.2088,467596.2132,515921.6235,568018.9659,617008.8234,663739.0591,709475.0077,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/30/2011 0:00,2258.064516,2258.064516,2258.064516,21944.32021,56872.91342,105254.4954,147955.4099,182362.371,221670.3304,266292.2681,321767.6749,369195.7325,419813.1954,470488.0255,518710.3884,570776.4649,619700.9659,666247.1655,711577.3874,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
3/31/2011 0:00,0,0,0,21848.16927,56922.50513,105478.0971,148632.7286,183593.5355,223348.4627,268322.6243,324011.3459,371711.8461,422490.1367,473243.2176,521357.2392,573394.8986,622261.6365,668633.0117,713565.4797,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/1/2011 0:00,0,0,0,21741.22249,56946.16549,105662.5396,149265.3018,184780.42,224975.9903,270289.2605,326163.1622,374121.1427,425044.2211,475862.5564,523863.6488,575876.3535,624693.4135,670899.5144,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/2/2011 0:00,0,0,0,21623.45361,56943.87267,105807.8056,149853.6646,185923.2494,226552.8276,272191.7809,328222.9377,376423.1473,427474.6841,478346.803,526231.0655,578222.8615,626998.7778,673049.4394,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/3/2011 0:00,0,0,0,21494.85524,56915.62368,105913.8964,150398.3317,187022.228,228078.8686,274029.7688,330190.5335,378617.4317,429780.8085,480696.682,528460.8808,580436.3652,629180.0775,675085.3638,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/4/2011 0:00,0,0,0,21355.43883,56861.43443,105980.8325,150899.7975,188077.5396,229553.9865,275802.7873,332065.8581,380703.6152,431961.9243,482912.8501,530554.3959,582518.6833,631239.4906,677009.6367,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/5/2011 0:00,0,0,0,21205.23471,56781.33966,106008.6529,151358.5355,189089.3476,230978.0344,277510.3789,333848.867,382681.3639,434017.4085,484995.8625,532512.7867,584471.4728,633178.9857,678824.3385,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/6/2011 0:00,0,0,0,21044.29204,56675.39296,105997.4158,151774.999,190057.7947,232350.8447,279152.0656,335539.563,384550.3916,435946.6855,486946.1379,534337.0665,586296.1903,635000.2818,680531.2385,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/7/2011 0:00,0,0,0,20872.67887,56543.66679,105947.1979,152149.6207,190983.0033,233672.2291,280727.349,337137.9959,386310.4589,437749.2269,488763.9218,536028.0473,587994.0522,636704.8057,682131.7505,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/8/2011 0:00,0,0,0,20690.48207,56386.25247,105858.095,152482.8128,191865.0751,234941.9793,282235.7098,338644.263,387961.3739,439424.5514,490449.2481,537586.3003,589565.9917,638293.6481,683626.8874,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/9/2011 0:00,0,0,0,20497.8074,56203.26016,105730.2218,152774.967,192704.0914,236159.8659,283676.6088,340058.5086,389502.9915,440972.2248,492001.8989,539012.1131,591012.6158,639767.5183,685017.2135,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/10/2011 0:00,0,0,0,20294.77946,55994.81891,105563.7116,153026.4546,193500.1132,237325.6395,285049.4859,341380.9242,390935.2142,442391.8604,493421.3631,540305.447,592334.1596,641126.6967,686302.7953,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/11/2011 0:00,0,0,0,20081.54171,55761.07659,105358.7169,153237.6262,194253.1806,238439.03,286353.7606,342611.7486,392257.9914,443683.1185,494706.7931,541465.8913,593530.4393,642370.9858,687483.1511,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/12/2011 0:00,0,0,0,19858.25647,55502.19995,105115.4087,153408.8121,194963.3135,239499.7467,287588.8318,343751.2677,393471.32,444845.7065,495856.9597,542492.6166,594600.8037,643499.6603,688557.1986,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/13/2011 0:00,0,0,0,19625.1049,55218.37459,104833.9771,153540.3219,195630.5112,240507.4786,288754.0782,344799.8146,394575.2438,445879.3792,496870.2054,543384.3267,595544.0837,644511.4143,689523.2007,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/14/2011 0:00,0,0,0,19382.28705,54909.80496,104514.6309,153632.4449,196254.7524,241461.894,289848.8576,345757.7697,395569.854,446783.9385,497744.3964,544139.2078,596358.5404,645404.3077,690378.7099,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/15/2011 0:00,0,0,0,19130.0218,54576.71438,104157.598,153685.4498,196835.9956,242362.6409,290872.5076,346625.5604,396455.2888,447559.2335,498476.8726,544754.8776,597041.8116,646175.711,691120.5111,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/16/2011 0:00,0,0,0,18868.5469,54219.34502,103763.1248,153699.5848,197374.1785,243209.3467,291824.3452,347403.6616,397231.7338,448205.1605,499064.3959,545228.3312,597590.8566,646822.2477,691744.5624,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/17/2011 0:00,0,0,0,18598.11895,53837.95792,103331.477,153675.0776,197869.2183,244001.6182,292703.6668,348092.5951,397899.4216,448721.6631,499503.0973,545555.8863,598001.8989,647339.7361,692245.935,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/18/2011 0:00,0,0,0,18319.0134,53432.83295,102862.9387,153612.1355,198321.012,244739.0419,293509.7485,348692.9299,398458.6323,449108.7318,499788.4218,545733.1267,598270.3681,647723.1284,692618.7504,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/19/2011 0:00,0,0,0,18031.52459,53004.26886,102357.8131,153510.945,198729.4358,245421.1836,294241.8458,349205.2826,398909.6928,449366.4046,499915.0721,545754.8435,598390.8395,647966.4491,692856.1166,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/20/2011 0:00,0,0,0,17735.96568,52552.58325,101816.4223,153371.6724,199094.3456,246047.5888,294899.1937,349630.3164,399252.9775,449494.7666,499876.9504,545614.9758,598356.9723,648062.7308,692950.0629,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000,715000
4/21/2011 0:00,0,0,0,17432.6687,52078.11258,101239.1072,153194.4635,199415.5765,246617.7823,295481.0065,349968.7422,399488.9079,449493.9501,499667.0983,545306.5482,598161.4461,648003.9495,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667,691166.6667
4/22/2011 0:00,0,0,0,17121.98454,51581.21215,100626.2274,152979.4435,199692.9435,247131.2686,295986.4785,350221.3179,399617.9527,449364.1345,499277.6362,544821.6084,597795.896,647780.9571,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333,667333.3333
4/23/2011 0:00,0,0,0,16804.28295,51062.25615,99978.16167,152726.717,199926.2408,247587.5315,296414.7829,350388.8485,399640.6277,449105.5466,498699.6992,544151.1616,597250.8452,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500,643500
4/24/2011 0:00,0,0,0,16479.95253,50521.63761,99295.30735,152436.3682,200115.2422,247986.0345,296765.073,350472.1863,399557.496,448718.4602,497923.3731,543285.1043,596515.6372,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667,619666.6667
4/25/2011 0:00,0,0,0,16149.40074,49959.76839,98578.08079,152108.4609,200259.701,248326.2204,297036.481,350472.2308,399369.168,448203.1963,496937.6278,542212.1558,595578.3656,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333,595833.3333
4/26/2011 0:00,0,0,0,15813.0539,49377.07926,97826.91715,151743.0382,200359.3501,248607.5117,297228.119,350389.9287,399076.3011,447560.1233,495730.2493,540919.7887,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000,572000
4/27/2011 0:00,0,0,0,15471.35717,48774.0198,97042.27046,151340.123,200413.9017,248829.3102,297339.0786,350226.2739,398679.5999,446789.6567,494287.77,539394.157,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667,548166.6667
4/28/2011 0:00,0,0,0,15124.7746,48151.05849,96224.61359,150899.7173,200423.0476,248990.9974,297368.4306,349982.3074,398179.8164,445892.259,492595.3972,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333,524333.3333
4/29/2011 0:00,0,0,0,14773.78907,47508.68262,95374.4383,150421.8028,200386.4592,249091.934,297315.2257,349659.1176,397577.7496,444868.4401,490636.9408,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500,500500
4/30/2011 0:00,0,0,0,14418.90232,46847.39837,94492.25518,149906.3409,200303.7872,249131.4606,297178.4937,349257.8399,396874.2457,443718.7572,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667,476666.6667
5/1/2011 0:00,0,0,0,14060.63497,46167.73077,93578.59367,149353.2721,200174.6619,249108.897,296957.2442,348779.6569,396070.1983,442443.8144,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333,452833.3333
5/2/2011 0:00,0,0,0,13699.52645,45470.22371,92634.0021,148762.5167,199998.6931,249023.5427,296650.4662,348225.7986,395166.548,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000,429000
5/3/2011 0:00,0,0,0,13336.13511,44755.43992,91659.04763,148133.9744,199775.4702,248874.6764,296257.1282,347597.542,394164.2826,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667,405166.6667
5/4/2011 0:00,0,0,0,12971.0381,44023.96101,90654.31629,147467.5244,199504.5619,248661.5566,295776.178,346896.2113,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333,381333.3333
5/5/2011 0:00,0,0,0,12604.83145,43276.38744,89620.41295,146763.0254,199185.5165,248383.4213,295206.5434,346123.178,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500,357500
5/6/2011 0:00,0,0,0,12238.13007,42513.33851,88557.96137,146020.3155,198817.8618,248039.4877,294547.1311,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667,333666.6667
5/7/2011 0:00,0,0,0,11871.56768,41735.4524,87467.60413,145239.2126,198401.1051,247628.9528,293796.8277,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333,309833.3333
5/8/2011 0:00,0,0,0,11505.7969,40943.38613,86350.00269,144419.5137,197934.7333,247150.993,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000,286000
5/9/2011 0:00,0,0,0,11141.48919,40137.8156,85205.83735,143560.9957,197418.2125,246604.7641,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667,262166.6667
5/10/2011 0:00,0,0,0,10779.33485,39319.43554,84035.8073,142663.4146,196850.9887,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333,238333.3333
5/11/2011 0:00,0,0,0,10420.04306,38488.95955,82840.63055,141726.5062,196232.487,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500,214500
5/12/2011 0:00,0,0,0,10064.34186,37647.12009,81621.04398,140749.9857,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667,190666.6667
5/13/2011 0:00,0,0,0,9712.978127,36794.66847,80377.80334,139733.5478,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333,166833.3333
5/14/2011 0:00,0,0,0,9366.717611,35932.37487,79111.68322,138676.8667,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000,143000
5/15/2011 0:00,0,0,0,9026.344913,35061.02831,77823.47707,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667,119166.6667
5/16/2011 0:00,0,0,0,8692.66349,34181.43667,76513.99721,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333,95333.33333
5/17/2011 0:00,0,0,0,8366.495661,33294.4267,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500,71500
5/18/2011 0:00,0,0,0,8048.682597,32400.84399,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667,47666.66667
5/19/2011 0:00,0,0,0,7740.08433,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333,23833.33333
5/20/2011 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2011 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/1/2011 0:00,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000
12/31/2011 0:00,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000
